trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,dropoff_census_tract,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,pickup_census_tract,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location
6553ed454c12c7fa159c9920b7e53802f90b5af4,ce261d848de6da143b8f88782c3e86196ebcbdac96e4d9aff669be33accbbebcc189590e6a9b1ae0f45bb1d83f0ec9557ae26a932266fc7ed972ae25b3692783,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,827.0,4.34,,8.0,14.0,0.0,0.0,0.0,14.0,Cash,Flash Cab,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,6.0,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}"
6430b574f3f97406e0c40c7a0f8f4c5048519a60,0d61c4f9c8cb8d280fce388789bd7e26d2a692c0e510ca588ec0b4979d50be301e288fb259f57c306c47035636aed0ed78fa7eb8989fe20540bbb8bdc8c57910,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1680.0,18.0,17031980000.0,76.0,44.25,8.95,0.0,0.0,53.2,Credit Card,Star North Management LLC,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
63f7a0293b4f7eab155cac8c3a47fd652d740141,5422457a4d9232e2885ccd05f2f0a29581ebe0d22bf5b46242787b735c5713c6ebe5b4721422c265ea1c83082a56ac815b63490e6f03727b6ad15e96161d3789,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,235.0,0.96,17031280100.0,28.0,5.75,0.0,0.0,0.0,5.75,Cash,Sun Taxi,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
63124e2ffbedfa44a560f5fa51eb1a3f6778d5fb,926aca65cddbfce7915dde52b9dad1eeba3a34763f280c5f2ec57d66398420d924611704693bfec32cd6961e04510855714ec013f1b24605d92ff498fd3562b2,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,180.0,0.0,17031839100.0,32.0,4.75,0.0,0.0,0.0,4.75,Cash,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
61d588318ed353ad313900a627b2e29f97b3c7be,674d5998a81087c6605167021752a3ba1445dde9eb0511b1c2a04131e5df2ed014f239bfd874cbb41da00321db4913ec127bf349dcdbcb89819df9cf51701efc,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,212.0,0.9,17031081401.0,8.0,5.25,0.0,0.0,0.0,5.25,Cash,City Service,41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
60f20f0f2addbe2114109aed423bfb41ce8ed2b4,8b12673d17dc4423a80ecc1f53d090cff311496e1694d7a913c6f61b72e83beecdf596a0d8b5a6ea7d7e4d91723310e7114e97a25b36bc693958b29d1ca50b6e,2019-10-31T06:30:00.000,2019-10-31T07:45:00.000,4056.0,19.41,17031980000.0,76.0,51.5,0.0,0.0,5.0,56.5,Cash,Patriot Taxi Dba Peace Taxi Associat,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
5f4e50e89b80607427854633d15f39c2e5c30724,12a6836fadda44701b6b28577ea4c56120cf38065701bd9ef07a6ce206425499c29ed45865a50d2f00d62ab95011afc70645f1d9f2af3cc95e553258864850b5,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1200.0,8.7,,32.0,24.0,0.0,0.0,0.0,24.0,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,4.0,41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}"
5e39353f26b45a19e83cabe03dbfb4b44251cda4,a4c7c6033c4f3fc7891c893a402958d844469303dbef9545cc3261963848bdb7db669b17480c82b0d330c7ab343939c46a945551b8d0e1f0436299ff9ddec7f6,2019-10-31T06:30:00.000,2019-10-31T07:30:00.000,3000.0,0.0,,,3.25,0.0,0.0,0.0,3.25,Cash,Blue Ribbon Taxi Association Inc.,,,,,66.0,41.771848515,-87.695666342,"{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}"
5d60253e1004a6af7cb7ef0d3fd03b76f469eb7a,fcc93559d394dcb5c7540f94ce918eac0d6f37b22cfdfdcb7029838ab0a86179aed9107e30358db6b7a809e77015c307e73718b53e1b2be7c0a6fa4a5da893ef,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,259.0,1.74,17031980000.0,76.0,7.25,2.0,0.0,4.0,13.75,Credit Card,Chicago Carriage Cab Corp,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031980000.0,76.0,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}"
5d0cf3618fcdd22503d1a5783a053f3ded075a66,f1595f3f9536df1d8d7df672cb3f0835fe79e1754f6c7acd273b2db33a056a721e175d114136088b9ee178d5cdead7cb834e38424d89250e960eb2155b526020,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,891.0,4.24,,28.0,14.0,2.9,0.0,0.0,17.4,Mobile,Flash Cab,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
5a78236a9b1095d9ec01cc4111e02eeead00d8f6,218100bdb8cbbbde4b4edf363cf5890c6bb7e3cb749f7f9f372a04a411494c53626afec36187f9e2a9eba22d5f6f34792dba246a5377da1396a9ad966004d4c5,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,167.0,0.46,17031839100.0,32.0,4.5,0.0,0.0,0.0,4.5,Cash,Sun Taxi,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320400.0,32.0,41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}"
5838a195a3523093f24a19ffb98f52cb2211055e,cc1fe1a922036ed1acacc3f250ae67b36b1d74034b916ece2725ec8b1679384f916884bf0a7b296976268d192d77c15e9224ab82e99379c6e7a9c8f89c4cf034,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,42.0,0.0,,44.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.740205756,-87.615969523,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",,44.0,41.740205756,-87.615969523,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}"
57e20bfc10040e58431105d4c9cbc89729936068,e353780db36b8378e5ed3a1cdfcbfcf07564ac5e611c2f746d147c967f9fb373ea1f6c82347060abbd884af1dcf01d1d0890a11f3b03fa48b707e78dfb92a465,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1500.0,17.8,17031980000.0,76.0,43.25,8.95,0.0,1.0,53.2,Credit Card,Choice Taxi Association,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031081403.0,8.0,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}"
55631620714e031ce4cfb053110a7deecba250a1,5e00ac77728ae1790a517495300680a2ff69fe9a569218837f8317cbafbd9b0fe9d587e28719848408f84f86a8f5366ec32632980bdcaefd8fb635fd6cbf8ff2,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,219.0,0.98,,21.0,5.5,0.0,0.0,0.0,5.5,Cash,Flash Cab,41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.9386661962]}",,16.0,41.953582125,-87.72345239,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}"
551f6681633f518436d9a616b9734c948003fafd,b439e21667343e75ec9d3033480f15cdca7710aa35ac255507bbe47f26758e002c25e4e900b5fd05a479b9a833813177d4baff4ddbe91608d8eab3dfb2a0ec68,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,899.0,2.49,,28.0,10.5,0.0,0.0,0.0,10.5,Cash,Flash Cab,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
543b63480ee697f6e753f220ac0cc500de7229ab,7274daf07dd4da878465e03ee2f72165d7e044bcde1c2c0c6ae74a0cc1626b8f4bbf895d70b18d522bc2be82dd058ea0a35e9105b3aed6dd912916bd170981d9,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,221.0,0.62,17031081201.0,8.0,5.0,1.0,0.0,0.0,6.5,Credit Card,Flash Cab,41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",17031081800.0,8.0,41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}"
53ff1372d02f613833231aec8257e7bc0f426ce0,dc7601d9c65dd74145f2e6a86eac3337b2d3c058f927755d8386f45cc340da98ea119b56385deca3712f277a6d771ab6a4fa80067dd1adbda3588a43851936ec,2019-10-31T06:30:00.000,2019-10-31T07:15:00.000,2774.0,18.07,17031980000.0,76.0,44.25,8.95,0.0,0.0,53.7,Credit Card,Chicago Carriage Cab Corp,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
521183e66fd7dbe028f17528f1f7df0eebe704c9,97a398bfabaedff3382ec14a54a935a8f28355fac7788803de35e68d7556b4548edf9ba0a54350e5ea41ca124646d186345c35cd2772a9246a407618eb1d0813,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,409.0,1.64,17031839100.0,32.0,7.5,2.0,0.0,0.0,10.0,Credit Card,Flash Cab,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081403.0,8.0,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}"
4f16eb4760c062f36c2899ce49c2afa7c0f27059,90a7cf3946c408e70e8d64b08f2bc6819ae5de6159ecef3460c5287031148a66c4c0d4b6b6c53f13919fcb785db502dcd99c94fb60daa9ac6b338f01ed8c3a2b,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1831.0,9.76,17031081403.0,8.0,27.0,0.0,0.0,0.0,27.0,Prcard,Flash Cab,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",,,,,
4ebe59dade21e070cdde1a57b964a5eeb6e06c8f,13f6938a265b63344a3da8ba7f29fde0f882c2ea3ec7185a0fab8d666d3a2dda3f1043f770f90f9337b2a59ca437443b1301b56b35d22fb0aad17c210555b820,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,573.0,2.29,,73.0,9.25,0.0,0.0,0.0,9.25,Cash,Flash Cab,41.717493036,-87.648895072,"{'type': 'Point', 'coordinates': [-87.6488950721, 41.7174930361]}",,75.0,41.689729914,-87.669054403,"{'type': 'Point', 'coordinates': [-87.6690544032, 41.6897299145]}"
4bff29e795d9f70553d8b4bcb04da182388e59cc,54a439b70c8a1f48a490f2c6018f552fbc9d99f25cbce2714f5be5fd4b5ea65e343a9f183386cd7c0566cf8760fe002b61c11a2a9c3fa9deeb6dcf38af7af547,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1380.0,0.0,,,17.5,0.0,0.0,0.0,17.5,Cash,Blue Ribbon Taxi Association Inc.,,,,,,,,
4935706659345d025a0e69421b870dd5020a5017,46a383b53e473df8617b6b7d016e74c1a27d68b2362f50e9eaed91265b5aac244a51fdb4728e88b1ee7aaa919d6907cd58a3c35cafd97d8faf9e477cabe1d0e8,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,268.0,0.99,17031839100.0,32.0,6.0,0.0,0.0,0.0,6.0,Cash,Chicago Carriage Cab Corp,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
491154606fb0846d45040daccd585285e402ce4e,bc63ae0c7ee45051c7f3d02cdb650d855e0dd0f4a3ecbe30abfb4d193407118323b9265a861e6cd0304e6255e4b9fd32f8885a7b9d777eae5966b4c67dbb8d1c,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,131.0,0.67,17031839100.0,32.0,4.75,0.0,0.0,0.0,4.75,Cash,Patriot Taxi Dba Peace Taxi Associat,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
48f3be523fe1d74a9d68d8b8e1de592aa2663e03,b600ef5176e93985b36dec63240dd12a297e9caad071734d676ba19442b68f9b894882a1853e4d91f378f98369581a404373fdce7633f226fde0adf7eddb7493,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,885.0,4.1,,1.0,13.0,0.0,0.0,0.0,13.0,Cash,Flash Cab,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",,4.0,41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}"
48e666f9e88bc91ddddfe83a33921a144cfa5486,dc45a54b6ba04f8e92435b925b709a1c6ba222f9f9c30222341a154819e30249625301d34e0b56a9af5a2cbd8d5694844069c5bf199c920b3776f6a21cca2b17,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,1008.0,5.69,,29.0,17.5,3.6,0.0,0.0,21.6,Credit Card,Sun Taxi,41.860190019,-87.7172201,"{'type': 'Point', 'coordinates': [-87.7172201, 41.8601900192]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
483373893c047082c65b36b0dab7feca8abb7719,daf10822810c8e9de72a9ed7a6b691c41bfba0143a411aecf48df76169f4864d2c0dca4e14f2be4dbad14d33f83d9781754538cd949a2b6783472b59b9daca0a,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,40.0,0.03,,28.0,3.25,0.0,0.0,0.0,3.25,Cash,Chicago Carriage Cab Corp,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,28.0,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}"
478aa750490736995cdc58469fdc55694a4931c4,a3a2c74c200a5f268fdac50c17bd68e69bbfb9ab5e6e0131e2973580b2cf3924dcacd4fbc799bc1a38e2d2a6887cba57412569b8a5fd79a0b35149590770aa5b,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,180.0,0.8,17031081401.0,8.0,5.25,2.0,0.0,0.0,7.75,Credit Card,Medallion Leasin,41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
42f2a5e7c557a214774d09c36afc9c5e8c3bc134,4477f5eda3c0c9379d7526db1b5029184a7d75a2adcad3b338b20c83f351865360b02546bc50125c663edc0ed86b206261dc50f7f002199e4d0880802c51311d,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,180.0,0.6,17031280100.0,28.0,4.75,0.0,0.0,0.0,4.75,Cash,Medallion Leasin,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
42b72f24acd38536c7d92de16d2bb347cbb5e18e,8e856e16163a85cee43d1ca81190e3b369b5a3724fe1c1780cc07abf9b24b7b733e3d92444aae5958f0d0a0c7552c0069c3b95ab6144aaf53fd722f76c0f6edc,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,389.0,1.1,,,6.25,0.0,0.0,0.0,6.25,Cash,Chicago Independents,,,,,,,,
412e5895431c06a5ae2f67eeb823e6a6702c1711,654bc1d39e720d10dfc5625757b0843d7ab0b4b764d01b3b888439697b5c1af62b0adcf6ed335869764f8b328d72bb54e12fc07d419f9c153ea064426f18b15d,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1620.0,17.6,17031980000.0,76.0,43.75,0.0,0.0,0.0,43.75,Cash,Taxi Affiliation Services,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
412489cbb2bbeda4575c724353fcc4e2a47ac916,a6339ac0faf854f037370b311945d5e1e67b8fd7ff537d684bf60e2bb48e44e9d177d0634164819d996ac0148ff191a4a787c7a992dfea034a20a8ea72c4bc9b,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,269.0,0.6,17031839100.0,32.0,5.25,0.0,0.0,0.0,5.25,Cash,City Service,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
3fbac4f78d59029d6bd94ef9d8af133bc73edab1,eead1e2c21b26570411277cb384d3d8d072fc6da913b0617c841cfd3f6cdf40c508395c589a56d12afd2ec4002948fdeb56cb029227274b760200d7c0e2dcb1c,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,341.0,0.98,,28.0,6.25,2.0,0.0,0.0,8.75,Credit Card,Chicago Carriage Cab Corp,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,28.0,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}"
3d3da0d2272ae4173ff81afcad599163b7343301,70b14d29058c56f7132734132a01746b52993b772d9f220cdd3491d699ba2d49e2f329da96f47c8e983a6367dda0ea9f2b7ac8ce99ea38a2e4a156cc3ab501ba,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,0.0,0.0,,10.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.985015101,-87.804532006,"{'type': 'Point', 'coordinates': [-87.8045320063, 41.9850151008]}",,10.0,41.985015101,-87.804532006,"{'type': 'Point', 'coordinates': [-87.8045320063, 41.9850151008]}"
3c1957b787a0059922bd95de697a7863386fb0c1,fb16702bd1ce21e338b3135f8a3b83d434fda1b6b60cbf5106475f303be5ffb1cf010687f642f28e6ef4f4ea99175beb70b8ff71724b0fec89db8468d97cfa23,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,800.0,6.51,,3.0,18.25,0.0,0.0,0.0,18.25,Cash,Sun Taxi,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",,3.0,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}"
38517e64f99c85b46fce2f610280852d0bb6e9e6,5c78e836fa4fd7ecadd6d3f7d9224f2af888dedeec3304ba9c591a887a7faf29c30426fda4b192b631531ca890f4cc8fdacd6e5a6fa04c60835fb8571cb039bd,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,303.0,0.74,17031839100.0,32.0,5.5,2.0,0.0,0.0,8.0,Credit Card,Chicago Carriage Cab Corp,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
3749e7442163df97e09ccd67f54bca4098e094f5,ec9aa8e2291678c7aaf8dba281adad9ee82ff2c7b08f887424dcd4327c978440a57f283b82ef843cacf2f233fe084c41cb5b9e0267473a4a7823f469807b577c,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,275.0,0.8,17031081800.0,8.0,5.25,0.0,0.0,0.0,5.25,Cash,Medallion Leasin,41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
36df1cd23daf5ce42c6c8a718a39b5d978cde000,8ebf95dabfe8520c7decd46e691ca8811c875a4b842b3ab9e69d53c6ac4f508450b21067bcc4c0088e304fb2cab0e28cde60eceb2c770e3f76d6e6950b15f324,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,450.0,1.8,17031839100.0,32.0,7.75,2.0,0.0,0.0,10.25,Credit Card,City Service,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081403.0,8.0,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}"
36136e122747960c739a634061510bbee80029e5,0150188f8c8e8973a198d4af0b427fca8ff48df2662d6b7900123dfc71f187ff787f8a221e8e9c9e9d46e994ff19adcd892cfeac3bb4241684680f18ab9f63bb,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,250.0,0.72,17031081800.0,8.0,5.25,0.0,0.0,2.0,7.25,Cash,Sun Taxi,41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
3433b13939c1bcf8705b5c60818a1b2a21361f3f,e6273fc2eb55a7a2dd38add91f0fc21ab1f8bb8640e886afcc37279113bbe296b71f04e7e101507dad671a82e310627b166b596f5ed5d46af547721d80433b75,2019-10-31T06:30:00.000,2019-10-31T07:15:00.000,2968.0,18.0,17031980000.0,76.0,45.25,9.35,0.0,1.0,56.1,Credit Card,Chicago Independents,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031081500.0,8.0,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}"
33fc99141d4c5cab3908e81c7afe10a9567c31d5,914bc756b7dd996c000152f1b8e55bd1fdb9012c764e27791ce83aa986b0a42e2fa1623f69e954c62421dc113bc838ac29d3e58368bba1c08e9a3bba916c3a00,2019-10-31T06:30:00.000,2019-10-31T07:15:00.000,2103.0,10.79,,77.0,31.0,0.0,0.0,0.0,31.0,Prcard,Chicago Carriage Cab Corp,41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",,24.0,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}"
336160aa62f444cf6eb9ea9de69d8b955f4cdd2b,b47c583b142d75b42882975eaab19c6cb98d82686016576cce6e305b1b99eb16aacfb9a21ff61c84873a6c3dde282756c162c538c8b69554fd8f811f3a8f60a2,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,360.0,0.7,17031839100.0,32.0,5.75,0.0,0.0,0.0,5.75,Cash,Medallion Leasin,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
3345784c30f7381ce1ce0543ae9cdbe9adf73c1f,3ea08949737f0a89d4ec07caf7f1ce666843a645100ef62453e2462ed172ee3e581c381564c5a090f3216baf39a80c951b47eca303ac4521267e96c818c1cb83,2019-10-31T06:30:00.000,2019-10-31T06:30:00.000,271.0,0.61,17031839100.0,32.0,5.25,2.0,0.0,0.0,7.75,Credit Card,5 Star Taxi,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
32aee86e90d0c80f47730197b767c9c521660133,26d55de9d7e34ab98da76d4c1c5e7d5c5507bc02dcdbb403bb927f717175adbf6e465b18d5f8b01d22df0c4088b88140dd7046475d1888f27d6fa0ed41e752fd,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,385.0,1.48,,32.0,7.25,0.0,0.0,0.0,7.25,Cash,Sun Taxi,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
2e76f3999c685550ec44c43888753fb2c6991469,f68eb3233f3e33e98e337a0442bfe5eb660e6f58de5df0bf5950f92efae803e34c430d71038e2d6a0d2472595c305e4f54be0c42f946d3971af121f08734ac08,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,444.0,1.5,17031839100.0,32.0,7.5,0.0,0.0,0.0,7.5,Cash,Sun Taxi,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081600.0,8.0,41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}"
2dbb61661f53216eb317819992d6f377270e80f4,44e35d9801892913e340f343010f26bd3cc4b5c1daaf93e296f046aa60786c40e1e8bba1859f8f25cd54d642b656da1013604a3a09e6420dca1ea033ec93c147,2019-10-31T06:30:00.000,2019-10-31T06:45:00.000,240.0,0.0,,56.0,4.25,0.0,0.0,0.0,4.25,Cash,Taxi Affiliation Services,41.79259236,-87.769615453,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",,56.0,41.79259236,-87.769615453,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}"
2a2a9b990dd70783bfa78fb18590fde1c023bb6d,963913bf67844db88395dd6bf875cf8a529347604a458f8b69896c24c41d03a743ec2f5f4c792fd651600a203ec353cafcfdbc2d278cc733729b25814ab98ee6,2019-10-31T06:30:00.000,2019-10-31T07:15:00.000,2694.0,15.52,,24.0,38.75,0.0,0.0,4.0,43.25,Credit Card,Chicago Independents,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",,76.0,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}"
28a29fd82fcededf0c548a1f3b1095c585917964,2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602,2019-10-31T06:30:00.000,2019-10-31T07:00:00.000,1206.0,6.02,,32.0,18.5,0.0,0.0,0.0,18.5,Prcard,Flash Cab,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,6.0,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}"
